,Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Vclay
842,Well_no_43,3775,9425,3055.98,0.15955,139.82576330488166,6974530.327000001,Sandstone,2.2386596468875815,3029.8565769943384,20.55096468187081,1676.5939751932249,7.012276546059399,0.0
843,Well_no_43,3775,9425,3056.48,,114.99191610939984,6980715.03,Sandstone,,,30.21512797467264,1791.878433996739,2.8944187717719445,0.0
844,Well_no_43,3775,9425,3056.98,0.16017,161.4097096997475,6830128.307,Sandstone,1.772411585430934,3958.041656695327,27.699586927838787,1723.6297906178922,5.265656967861717,0.0
845,Well_no_43,3775,9425,3057.48,0.16168,142.9804697815419,6868167.469,Sandstone,2.297065010868235,3475.1677017936863,22.02737645478193,1717.2655134181953,5.435804659408476,0.0
846,Well_no_43,3775,9425,3057.98,,,6946537.936000003,Sandstone,2.160843100382964,3346.329513507634,24.196950791683093,1624.209234737801,5.700424324247168,0.0
847,Well_no_43,3775,9425,3058.48,0.17197,291.368066716875,7229006.088242838,Sandstone,1.9735879470688558,3610.944558803194,25.733456552270308,1621.5474244399509,6.524844062314456,0.0
848,Well_no_43,3775,9425,3058.98,0.17248,254.4277249795487,6950358.272999999,Sandstone,1.4921163756353475,4594.720871689341,31.500755013554247,1454.2648619090908,4.876966749416669,0.0
849,Well_no_43,3775,9425,3059.48,0.17413,240.3609134227971,7004362.554,Sandstone,1.9794484419838905,3650.7456958999455,20.81055326775164,1656.0149699288404,5.428410864894008,0.0
850,Well_no_43,3775,9425,3059.98,0.17618,299.77800657815914,6799495.6910000015,Sandstone,1.6655718477861403,4133.911058112694,28.74707938290493,1833.226004552624,3.3185205057775047,0.0
851,Well_no_43,3775,9425,3060.48,0.17905,251.71082881778133,6894064.698,Sandstone,1.6052808952521358,4169.584333821,27.90850428026825,1548.1152451984674,5.6621659078115485,0.0
852,Well_no_43,3775,9425,3060.98,,,6827991.517999997,Sandstone,2.2553721305595467,3235.6790217685298,23.61288630554065,1737.0025383847385,6.835261169965838,0.0
853,Well_no_43,3775,9425,3061.48,0.18758,425.4218580480884,6778137.863,Sandstone,2.0586611994991766,3434.833807066729,19.328028540025542,1600.5280908895832,6.912959406402483,0.0
854,Well_no_43,3775,9425,3061.98,0.06669,25.71820441914845,7818845.509,Sandy shale,3.309467108109544,2454.5291252074294,19.938590258866306,1559.5358437669631,9.553448279071649,0.6667
855,Well_no_43,3775,9425,3062.48,0.0648,10.049143080919288,7997894.19,Sandy shale,2.8179837159381576,3352.129577135582,18.86298157027505,1708.8997931329966,7.228083444723527,0.6667
856,Well_no_43,3775,9425,3062.98,0.11773,51.378029719830366,7560904.786,Shaly sandstone,1.6928704694728245,4001.980042306468,27.11274978976961,1636.693989507259,3.942330893442639,0.3333
857,Well_no_43,3775,9425,3063.48,0.12028,52.425406002659564,7450972.705,Shaly sandstone,1.6805955293406345,4238.982566184721,32.89718019232577,1781.1119477401787,5.3314536475654375,0.3333
858,Well_no_43,3775,9425,3063.98,0.07752,99.65997623735838,7794708.736,Sandstone,2.76295057214298,2837.8967272162813,19.090238241775182,1603.07427774492,5.914083899503876,0.0
859,Well_no_43,3775,9425,3064.48,0.07731,85.10684629832545,7692487.599074257,Sandstone,2.5484651450420324,2828.4351342582963,22.529369214255624,1749.9411393769456,7.481787538381625,0.0
860,Well_no_44,5325,5975,3046.21,0.17021,239.59926606635625,7363229.304,Sandstone,1.6522466434125045,4258.852900642545,31.252678392607464,1686.0739821318723,4.7091098909978095,0.0
861,Well_no_44,5325,5975,3046.71,0.16956,218.80937790839457,7253078.476104876,Sandstone,2.037613278786474,3640.8761430357727,27.010559014913568,1643.1192581245084,4.74258508958038,0.0
862,Well_no_44,5325,5975,3047.21,0.17127,,6995473.156,Sandstone,,3167.3269465934613,,1573.492934131491,7.008481531803874,0.0
863,Well_no_44,5325,5975,3047.71,0.17775,124.74689893202165,7196660.198,Shaly sandstone,2.077071822765471,3508.158132957884,26.26046449061412,1662.5532372803384,5.741199469229812,0.3333
864,Well_no_44,5325,5975,3048.21,0.17954,274.7726510421796,7031270.577000001,Sandstone,2.3216915487662138,3381.410245229298,22.2058533376691,1665.9492876004172,6.13025782008784,0.0
865,Well_no_44,5325,5975,3048.71,0.069,11.250045771569534,7681797.509,Sandy shale,3.1485688848429483,3166.5468159640777,19.28245311895452,1955.8854004298887,9.04975288591277,0.6667
866,Well_no_44,5325,5975,3049.21,0.12431,106.89158505025195,7305039.137999997,Sandstone,2.307779628624117,2655.913040130328,16.27878689716722,1782.9743226080582,8.395570842765549,0.0
867,Well_no_44,5325,5975,3049.71,0.1281,92.06497021022867,7451130.2579999985,Sandstone,2.2753852471778453,3043.828395995343,24.336530319227148,1576.6082357312314,4.898927213804456,0.0
868,Well_no_44,5325,5975,3050.21,0.13288,72.2302517522972,7195167.885,Sandstone,1.954980898062628,3565.0427043196455,24.846887363846218,1731.165234467797,5.858946902725745,0.0
869,Well_no_44,5325,5975,3050.71,0.13705,98.47210234047913,7877648.312082032,Sandstone,1.5119493142021885,5426.592196136567,45.0933961804737,1602.8160803317364,4.4626052678409005,0.0
870,Well_no_44,5325,5975,3051.21,0.14192,,7439851.432,Sandstone,,4703.274356598487,,1819.9670890601385,,0.0
871,Well_no_44,5325,5975,3051.71,0.07309,80.0725859600478,7625973.906,Sandy shale,2.9382588892824657,2568.3825375186634,17.221727059333393,1709.623456287349,10.003070623547323,0.6667
872,Well_no_44,5325,5975,3052.21,0.13471,69.46814822018133,7076874.753,Shaly sandstone,1.6935156494546144,4699.142175098375,34.57139023106465,1685.7236299829983,4.064894305534945,0.3333
873,Well_no_44,5325,5975,3052.71,,,6979325.573,Sandstone,2.258214279307498,3092.594661229968,19.24053920927049,1782.0001178404957,5.478537424522831,0.0
874,Well_no_44,5325,5975,3053.21,0.13664,,7288705.541,Sandstone,1.721710478484976,4039.912041898603,28.099846136811088,,6.920571467995429,0.0
875,Well_no_44,5325,5975,3053.71,0.14728,124.99407181274813,7324373.652000003,Sandstone,2.2497797614707387,3777.291366430786,20.582408654718733,1820.153390381706,6.197403249924903,0.0
876,Well_no_44,5325,5975,3054.21,0.14781,125.35923568662722,6955012.56,Sandstone,1.831335753815052,4079.429343801339,25.619767373017822,1911.9648616897675,5.237834119847002,0.0
877,Well_no_44,5325,5975,3054.71,0.1515099999999999,123.94201365591083,7215633.185,Sandstone,1.7985691521073846,4114.3256278448025,32.93384866734473,1718.8137285689236,5.249089397197858,0.0
879,Well_no_44,5325,5975,3055.71,0.16182,166.18719846326866,6763039.007999999,Sandstone,2.181953018837804,3490.26587858544,26.580455458375074,1735.9381327266867,6.575274402979309,0.0
880,Well_no_45,3475,3125,3049.48,,,7145276.77,Sandstone,1.978283825246988,3289.59632655402,24.69170223574185,1766.275871262047,5.38983033251152,0.0
881,Well_no_45,3475,3125,3049.98,0.0641,53.58010125110015,7868379.147999999,Shale,1.5096167343727471,5503.867311072205,40.95741749433903,1696.6892832566523,2.8695436813403767,1.0
882,Well_no_45,3475,3125,3050.48,,40.40178290672628,7674775.3160000015,Shaly sandstone,2.19531250334906,2995.0699224289065,24.68135971447523,1586.5178182251907,5.914321071479733,0.3333
883,Well_no_45,3475,3125,3050.98,0.1315599999999999,74.57638847416987,7193690.281,Shaly sandstone,2.2389811292375565,3160.785931149239,20.93913521194656,1696.1064779536437,6.441049829242736,0.3333
884,Well_no_45,3475,3125,3051.48,0.13365,47.8817630282195,7255612.416,Shaly sandstone,2.1199843799690914,3223.094152822039,24.98436573834227,1935.6269781590104,6.238452090628559,0.3333
885,Well_no_45,3475,3125,3051.98,0.13813,95.90355614313069,7301575.897000001,Sandstone,2.05552503428617,4005.959234287456,28.436799397912203,1564.6937244757603,7.209542964029452,0.0
886,Well_no_45,3475,3125,3052.48,,,7185988.972,Sandstone,1.7149594321345172,4098.970525601447,32.03193314097488,1577.6338337838254,5.675613140561572,0.0
887,Well_no_45,3475,3125,3052.98,0.07407,85.2279272804909,7911901.377,Sandstone,1.86668122767868,4370.40457704642,35.65442563354131,1684.7319348819574,2.511956538972151,0.0
888,Well_no_45,3475,3125,3053.48,0.12438,94.76675540657722,7332803.2820000015,Sandstone,1.577501863316905,4640.005357031245,32.2519798960139,1566.3279021631292,4.631226840188552,0.0
889,Well_no_45,3475,3125,3053.98,0.1315,59.27052270183546,7283229.387,Shaly sandstone,2.159041863761356,3777.720824128324,26.43226714442819,1564.9532675447242,5.077430906129658,0.3333
890,Well_no_45,3475,3125,3054.48,0.13368,67.80343266212037,7226663.44,Shaly sandstone,2.2126786519442447,3102.5706117413624,21.29912168054349,1530.8423219554406,5.185364216940808,0.3333
891,Well_no_45,3475,3125,3054.98,0.1350299999999999,89.88177685149891,7248489.732547039,Shaly sandstone,1.996376471206721,3667.4531718518856,26.85168830221333,1638.8371862409806,4.871189834509778,0.3333
892,Well_no_45,3475,3125,3055.48,0.14054,91.64143593742054,7421576.1510000015,Shaly sandstone,1.990754581922684,3941.245073290842,30.92321256064321,1615.0850113824654,5.1928825186836285,0.3333
893,Well_no_45,3475,3125,3055.98,0.1477099999999999,,7258977.177999997,Sandstone,1.468175176081978,4370.062461617695,28.03839602402185,1753.2061847923874,,0.0
894,Well_no_45,3475,3125,3056.48,0.1396599999999999,103.73930240364442,7308024.719,Sandstone,1.7908649464654514,4253.489390931849,32.4006366380206,1494.5344974750135,4.36825109632152,0.0
895,Well_no_45,3475,3125,3056.98,0.15417,132.10920344202987,7128898.938999997,Sandstone,1.740580136922585,4333.163936791285,29.806886813020807,1658.8399579300094,4.958264953375883,0.0
896,Well_no_45,3475,3125,3057.48,0.0727299999999999,13.690018586953087,8028833.236,Shale,1.8979841587313024,4650.597470068131,29.24820279103682,1839.493891665153,4.741944877068526,1.0
897,Well_no_45,3475,3125,3057.98,0.13214,84.29444795921907,7407870.1510000015,Shaly sandstone,1.841684413756484,3877.695305099741,31.365603366400983,1609.4938643731314,4.970273202076381,0.3333
898,Well_no_45,3475,3125,3058.48,0.13497,69.81977986316373,7049511.068,Shaly sandstone,2.059003268244815,3717.262122295145,23.068302026393408,1871.1609271076359,7.209071222881524,0.3333
899,Well_no_45,3475,3125,3058.98,0.13718,87.57555580844011,7111056.165,Shaly sandstone,2.0155282902071945,3519.9821237064257,24.97294807519233,1565.8015808275804,4.941540427276945,0.3333
900,Well_no_46,2375,8825,3055.09,0.16032,157.06962659305054,7178277.6060000025,Sandstone,2.1584568383619835,3372.741265218771,21.730766361228014,1630.4555742821722,5.7380101018318355,0.0
901,Well_no_46,2375,8825,3055.59,,22.88611328503973,7829047.869,Shale,1.5325849410710892,5045.001423771885,38.25049406050813,1692.677360071142,3.538770025983033,1.0
902,Well_no_46,2375,8825,3056.09,0.06408,46.21584780478801,7720480.147999999,Shale,1.9774442662634208,4213.7600690839445,28.46967531171917,1706.0123334098428,6.193022685488793,1.0
903,Well_no_46,2375,8825,3056.59,0.12524,68.47046338391125,7580650.003,Shaly sandstone,1.7018933666370917,4262.531208895088,32.08527012711783,1681.3958033116946,4.537950522455296,0.3333
904,Well_no_46,2375,8825,3057.09,0.13435,69.53506202368898,7250950.9339999985,Shaly sandstone,3.203251275077483,2748.413940953188,24.19665282466661,1717.9663681208938,7.627281314779545,0.3333
905,Well_no_46,2375,8825,3057.59,0.14107,113.11401606985729,7218016.845,Shaly sandstone,2.0260297638128355,3779.819617456778,28.945960862551104,1803.7561158527956,6.297731057989265,0.3333
906,Well_no_46,2375,8825,3058.09,0.13878,69.5786390687548,7224403.422,Shaly sandstone,2.169802487472781,3251.852143442761,22.860171822175783,1819.3053965240888,6.806839569346473,0.3333
907,Well_no_46,2375,8825,3058.59,0.14396,136.55043320928988,7326795.618,Shaly sandstone,2.1507110254508635,3686.3580934796064,23.225340654428592,1811.985326340926,6.199853816043744,0.3333
908,Well_no_46,2375,8825,3059.09,0.13618,91.99662756250439,7223370.245,Sandstone,1.941098360558384,3678.077183588824,26.25966732893353,1499.1618832786123,6.479730012096508,0.0
909,Well_no_46,2375,8825,3059.59,,,7223598.694,Sandstone,2.022420363324536,3532.4214939672547,25.23576455176741,1645.1774094319028,2.7029330887286505,0.0
910,Well_no_46,2375,8825,3060.09,0.15813,113.82421482240063,7023587.475,Sandstone,1.3880480987589212,3916.949511474653,21.29611889880776,1672.4070721750684,5.711726270763121,0.0
911,Well_no_46,2375,8825,3060.59,,47.81572016698173,7847533.259,Shale,1.4702864794217338,4981.510433971575,39.42695509776759,1509.957695424206,3.333009811558851,1.0
912,Well_no_46,2375,8825,3061.09,0.10257,48.2448755209126,7463894.147000001,Shaly sandstone,2.2701714184008863,3562.741114570706,22.96903882115129,1726.5477632318466,7.133558967959187,0.3333
913,Well_no_46,2375,8825,3061.59,0.10386,40.43648004573308,7550051.067000003,Shaly sandstone,2.0153118108696213,3710.9681623949054,28.413399825178505,1652.876790356052,6.228509651290572,0.3333
914,Well_no_46,2375,8825,3062.09,0.05701,32.51638217287014,7742719.449,Shale,1.427866514184256,5708.703645146607,40.07549113271553,1668.763510132605,3.334851739532773,1.0
915,Well_no_46,2375,8825,3062.59,0.11398,43.965807167454024,7346278.772999999,Shaly sandstone,2.15370893289681,3654.894651413651,28.76979293389459,1749.6293636974017,5.981230762017011,0.3333
916,Well_no_46,2375,8825,3063.09,0.12217,58.54737251776747,7412466.5589999985,Shaly sandstone,1.5823256897217541,4938.8676229793655,38.59674235288279,1600.8978564351926,4.661399835359243,0.3333
917,Well_no_46,2375,8825,3063.59,0.1282299999999999,65.43514980881241,7251428.146000002,Shaly sandstone,2.888293043250927,2828.20019292446,23.102636734509925,1760.958261595035,7.440078142546886,0.3333
918,Well_no_46,2375,8825,3064.09,0.13151,58.940137602101096,7347304.071,Shaly sandstone,1.7768730006023774,4459.5247031128165,29.43662733870719,1840.068894722852,5.359251389239928,0.3333
919,Well_no_46,2375,8825,3064.59,0.13304,65.55215354628032,7146521.179,Shaly sandstone,1.7547522704780314,3700.458734230837,24.028515692614214,1896.5535635826325,7.258039269803147,0.3333
920,Well_no_47,2575,6925,3050.42,0.16822,222.38937974514474,7024320.5660000015,Sandstone,1.6105725718541488,4308.776594808929,29.24217867552596,1630.6780123023614,4.4148997923165885,0.0
921,Well_no_47,2575,6925,3050.92,0.16994,224.85104161056907,6960929.3160000015,Sandstone,2.028549776481907,3223.055749168293,24.521339769367145,1505.8044623747098,6.715055160128037,0.0
922,Well_no_47,2575,6925,3051.42,0.17249,280.148476197056,7205046.658,Sandstone,2.39292697023423,3000.462723593909,22.74156561193473,1854.173237535371,8.462731068771394,0.0
923,Well_no_47,2575,6925,3051.92,,,7091129.321,Sandstone,1.7754291654663394,4035.4511749897706,29.82602379157835,1761.1528203193368,2.9293349422499126,0.0
924,Well_no_47,2575,6925,3052.42,0.17732,,6736545.764,Sandstone,,,33.42952387014786,1543.1278033419724,5.579949211291645,0.0
925,Well_no_47,2575,6925,3052.92,0.05031,,7933676.035,Shale,1.6850441477786424,,,1675.236789211983,3.4885798435415176,1.0
926,Well_no_47,2575,6925,3053.42,0.04778,44.43994220478242,7839720.038,Shale,1.713755054435676,4370.857880215167,37.69111877021903,1949.2225313560223,6.511358306192441,1.0
927,Well_no_47,2575,6925,3053.92,0.0839,50.61617563137612,7565651.824,Sandy shale,3.2099355453638,2484.705966981972,19.817383685266172,1762.0027208338229,9.68654780676504,0.6667
928,Well_no_47,2575,6925,3054.42,0.0872,45.34873012482765,7655132.541,Sandy shale,3.1832299042862067,2864.6800286579114,18.926298504509656,1825.104716113903,9.25397934086212,0.6667
929,Well_no_47,2575,6925,3054.92,,,7753619.993,Shale,1.989052499165037,3495.5918703196216,30.54295703887889,1831.8809349355447,7.246542703354978,1.0
930,Well_no_47,2575,6925,3055.42,0.05066,44.026470717024864,7917076.393999997,Shaly sandstone,1.808526705737988,4348.537776581741,34.198843566248605,1642.8023377983031,5.366899267689285,0.3333
931,Well_no_47,2575,6925,3055.92,,,7304795.857999999,Shaly sandstone,2.2850863142905027,2564.649360659273,24.70761993155625,1584.2736122736762,6.887348644873648,0.3333
932,Well_no_47,2575,6925,3056.42,0.13314,75.36641043518983,7093903.81,Shaly sandstone,1.9655081434309285,3298.514852829401,21.66958378919953,1676.8340289717212,5.877017498817085,0.3333
933,Well_no_47,2575,6925,3056.92,0.13844,84.48621985292694,7168850.841,Shaly sandstone,1.8519465724411168,3818.378813716733,29.8086242740818,1692.4436594690007,4.9817887660937314,0.3333
934,Well_no_47,2575,6925,3057.42,0.14338,87.0717180096503,7321870.61,Shaly sandstone,2.144125520765749,3149.347716710102,26.49445655821803,1761.765208561429,4.762268471371686,0.3333
935,Well_no_47,2575,6925,3057.92,0.1449599999999999,121.80237092205942,7193055.469063333,Sandstone,2.1656932717073305,3371.3045818237565,24.633009687672786,1705.562454723289,5.730332068301992,0.0
936,Well_no_47,2575,6925,3058.42,0.1463,128.57640583389403,7221310.8489999985,Sandstone,2.113167923578426,3172.2040291379394,24.78266655826613,1874.5170707549728,6.165481650746667,0.0
937,Well_no_47,2575,6925,3058.92,0.14851,122.33017544232067,7171608.364048061,Sandstone,1.916461782587284,3507.1983756493937,23.5733240240522,1753.7173191404736,5.903007542796228,0.0
938,Well_no_47,2575,6925,3059.42,0.15547,160.94340726067566,7167628.869,Sandstone,1.908054241078002,3557.4798646166223,26.98943906450146,1656.280747129159,5.234300160297248,0.0
939,Well_no_47,2575,6925,3059.92,0.15968,141.86392010609882,6805876.597999997,Sandstone,2.22672042597142,3399.6182804512177,19.923587096437984,1791.6909603744843,7.1481210435206055,0.0
940,Well_no_48,6275,6725,3049.27,0.1572,153.5764242943406,7158280.837,Sandstone,2.2753980691339666,2846.110177301349,22.663921848161557,1655.3308225448693,7.319997210655267,0.0
941,Well_no_48,6275,6725,3049.77,0.15348,135.01040565564722,7135402.1779999975,Sandstone,1.6227366626629682,3888.677186654748,24.538715917995248,1571.0782427882775,4.978919014981616,0.0
942,Well_no_48,6275,6725,3050.27,0.15466,148.2417868448185,7204230.06898686,Sandstone,2.018892806583537,3693.895175886461,25.31496131583065,1640.1362364627662,5.750706840353499,0.0
943,Well_no_48,6275,6725,3050.77,0.1557599999999999,181.82288158996906,7163693.754,Sandstone,2.398094133375241,2753.976913529199,19.90632205067013,1659.813008559562,4.589975181618146,0.0
944,Well_no_48,6275,6725,3051.27,,,6879855.714,Sandstone,2.2115477293331183,3054.0732697667995,25.306240123146928,1742.050933519843,5.072824940155148,0.0
945,Well_no_48,6275,6725,3051.77,0.16364,215.94060126139766,6950867.444,Sandstone,1.729925850555498,3866.025764114792,25.11951603685062,1694.4613857966324,4.134155375663772,0.0
946,Well_no_48,6275,6725,3052.27,0.16856,193.31218394868606,7370477.494,Sandstone,1.6236490697728558,4316.722308705095,32.449239698841524,1669.0435731399325,5.118863623680177,0.0
947,Well_no_48,6275,6725,3052.77,0.17194,268.3112707386488,7307759.534,Sandstone,2.49122541949808,3247.3483456863164,26.270647863833705,1658.3691149958358,6.3820973416967455,0.0
948,Well_no_48,6275,6725,3053.27,,,7150169.6970000025,Sandstone,2.077421657117253,3261.8332405052065,25.30310766557377,1710.4941060000706,4.087903790860808,0.0
949,Well_no_48,6275,6725,3053.77,0.1776599999999999,233.4412988164291,6948301.699,Sandstone,2.422509733613136,2969.774737808135,19.07234681566873,1622.8230694393833,6.920804435514097,0.0
950,Well_no_48,6275,6725,3054.27,0.18323,390.9915041283523,6731952.835,Sandstone,2.266229880909361,3077.836612841383,18.02474625154411,1586.1029197819403,5.701205438440639,0.0
951,Well_no_48,6275,6725,3054.77,0.17553,260.60721669046507,6791635.445,Sandstone,1.6569617252662732,3366.451857996782,29.31538364106296,1527.4496093624564,5.860784680882484,0.0
952,Well_no_48,6275,6725,3055.27,,,6839537.693,Sandstone,2.131131181244122,3354.6533842259505,24.213368401803173,1812.297747956674,6.419522559248388,0.0
953,Well_no_48,6275,6725,3055.77,0.06921,16.71596097892619,7899850.597999997,Sandy shale,2.7073338126954707,3178.981356829316,23.88331211273001,1600.3316585712084,6.9336481717852365,0.6667
954,Well_no_48,6275,6725,3056.27,0.06934,39.94519758097917,7775378.5,Sandy shale,3.093814337071234,2236.031386976426,15.46856542454166,1625.3744762367292,,0.6667
955,Well_no_48,6275,6725,3056.77,0.1205,48.39875876763021,7310086.03,Shaly sandstone,2.297507891528452,3213.3947489170605,23.723850091094388,1769.506554994346,7.217528653866266,0.3333
956,Well_no_48,6275,6725,3057.27,0.12172,48.60225194304605,7339600.352000001,Shaly sandstone,1.6510556849142923,3595.8650430613648,34.71915533224417,1816.9575932171144,5.45068774710265,0.3333
957,Well_no_48,6275,6725,3057.77,0.0683,27.60083890979052,7675661.297,Sandy shale,3.059788844892237,2671.9391164094336,24.03257479276235,1645.9448636075565,8.289379504164424,0.6667
958,Well_no_48,6275,6725,3058.27,0.07254,39.31599117173725,7586069.624,Sandy shale,2.75048226638626,2594.6481567319024,20.54844015528084,1803.6114623035023,5.923081358830258,0.6667
959,Well_no_48,6275,6725,3058.77,0.12493,50.550096119631874,7223137.248,Shaly sandstone,2.0635352424172657,3332.777384758472,27.06156961577448,1829.2006097749563,5.8976951616856885,0.3333
960,Well_no_49,2175,5575,3050.02,0.1242,82.77277483628481,7283406.611,Shaly sandstone,1.8548096649586685,3966.056995505878,29.175429114313825,1542.918547206503,5.671549871896772,0.3333
961,Well_no_49,2175,5575,3050.52,,,7254337.15,Shaly sandstone,1.9144023024857657,3879.019139602044,28.671090873244665,1561.2727210634432,5.828225004809528,0.3333
962,Well_no_49,2175,5575,3051.02,0.13551,79.35568606921406,7075017.1170000015,Shaly sandstone,1.7709217099179424,4238.311584461474,28.476811209961195,1728.1222471746523,2.477293138122596,0.3333
963,Well_no_49,2175,5575,3051.52,0.14628,145.7733417348964,7150001.045,Sandstone,1.5104414360778446,4722.160450871916,33.68103047342021,1703.1129115160236,3.195482059625681,0.0
964,Well_no_49,2175,5575,3052.02,0.14413,159.51710374291105,7234790.908,Sandstone,1.3111115976537169,4785.974397075604,30.03173347426707,1529.662033858977,4.441064915447568,0.0
965,Well_no_49,2175,5575,3052.52,0.04656,47.65191057953157,7938178.352999999,Shale,1.5526682194929382,5261.263128354258,40.56848427339287,1565.3854756924277,4.8508777164273535,1.0
966,Well_no_49,2175,5575,3053.02,0.08745,41.80612415741672,7635978.676,Sandy shale,3.0711632463506664,2654.973145375907,18.709706950950423,1705.0204668395556,8.928162679897486,0.6667
967,Well_no_49,2175,5575,3053.52,0.09251,45.12631037580656,7487262.876,Sandy shale,2.5349844987675967,2678.7622396883035,19.381607083247957,1587.4757005049332,8.106522565917848,0.6667
968,Well_no_49,2175,5575,3054.02,0.0466,,8013618.286,Shale,1.9120601906881312,4097.992109677572,35.01377824071519,,,1.0
969,Well_no_49,2175,5575,3054.52,0.10893,,7579539.965,Shaly sandstone,1.7201177109259311,4402.278396921207,33.03117414608735,,,0.3333
970,Well_no_49,2175,5575,3055.02,0.11412,62.03589787861318,7044866.289,Shaly sandstone,1.4977810107128617,4537.557485858946,30.838454186190276,1594.8994134423738,3.4292646607243404,0.3333
971,Well_no_49,2175,5575,3055.52,0.11007,46.91922688917527,7461827.152000003,Shaly sandstone,1.6747095493427582,4468.609430012827,33.44138779334453,1812.5501489098683,5.501986992280935,0.3333
972,Well_no_49,2175,5575,3056.02,0.11775,43.535209845790945,7712972.584,Shaly sandstone,1.650162118398445,4091.404677631216,38.15392919817057,1801.3472553022818,4.084972291382675,0.3333
973,Well_no_49,2175,5575,3056.52,0.11907,42.08701270521312,7243512.753,Shaly sandstone,2.064221751990237,3388.9758218693323,27.04352256862455,1731.1367268413885,4.270564913600537,0.3333
974,Well_no_49,2175,5575,3057.02,0.12288,74.54120183657932,7467477.46,Shaly sandstone,1.81937821960055,4163.559967515383,31.53934281040525,1573.6178038139617,4.441253292964456,0.3333
975,Well_no_49,2175,5575,3057.52,0.05167,51.652810159185314,7922981.986,Shale,1.7028461516781699,4555.951796321745,35.345461217038824,1566.5284889929346,6.8072548001253415,1.0
976,Well_no_49,2175,5575,3058.02,0.05728,,7967473.832,Shale,1.5943392660063582,,,1592.7396919796515,4.718059206260583,1.0
977,Well_no_49,2175,5575,3058.52,0.11014,46.77830448915012,7646161.76998729,Shaly sandstone,2.0803119031567454,4229.351989171344,37.21140909869749,1544.744877668335,6.749372374439408,0.3333
978,Well_no_49,2175,5575,3059.02,0.11331,54.407278142809595,7689092.851,Shaly sandstone,1.7274574486301102,4191.885286785245,33.86854574181678,1576.2411297992223,6.0021473465104656,0.3333
979,Well_no_49,2175,5575,3059.52,0.1136,50.16905876917094,7313954.84,Shaly sandstone,2.3669434254308617,2576.840943421466,21.452522171592506,1683.6656078139945,6.709645249819202,0.3333
80,Well_no_5,2125,1225,3055.7,,,7217931.636,Shaly sandstone,1.8299932104168408,3704.206382710676,31.24283467961897,1639.5219535578158,4.509239945346447,0.3333
81,Well_no_5,2125,1225,3056.2,0.13171,,7214395.129,Shaly sandstone,1.5671945348874146,4363.476812275456,33.50651629847728,,,0.3333
82,Well_no_5,2125,1225,3056.7,,,7321059.216,Shaly sandstone,2.1270393096516145,3061.061737487172,23.46653797286317,1894.002237349511,6.048546132524768,0.3333
83,Well_no_5,2125,1225,3057.2,,,7247704.425055703,Shaly sandstone,1.8762560743473853,3907.8675232204496,28.653110635388185,1644.2024680302625,3.628736979435381,0.3333
84,Well_no_5,2125,1225,3057.7,0.14021,70.75642034119146,7450108.406,Shaly sandstone,2.183858937970993,3528.959059779437,28.09022476920477,1989.8292471736384,6.63411169134781,0.3333
85,Well_no_5,2125,1225,3058.2,0.14793,119.53323373076569,7170399.027616748,Shaly sandstone,2.102587005296156,3152.606909054188,22.84054711267445,1560.9291155525482,5.122952615575048,0.3333
86,Well_no_5,2125,1225,3058.7,0.1536799999999999,142.81163498665882,7273768.728999997,Sandstone,2.375610803280665,3322.924542221137,26.231084728546595,1720.369643286067,6.829779782305634,0.0
87,Well_no_5,2125,1225,3059.2,0.14976,132.03377021459062,7311652.04,Sandstone,2.101230339700599,3992.83085783279,27.26447792534921,1668.4427337319053,6.819544695323192,0.0
88,Well_no_5,2125,1225,3059.7,0.15277,136.7145989458366,7051251.336,Sandstone,2.2281387517348143,3145.1360956016856,22.04048351701817,1640.3607930792184,5.938046565782325,0.0
89,Well_no_5,2125,1225,3060.2,0.06019,58.52743305422419,8213981.426,Shale,1.694208810308157,4215.360459129216,39.286994078663,1493.0824285528863,4.9684398285784654,1.0
90,Well_no_5,2125,1225,3060.7,0.12353,54.870046925759475,7209695.772000001,Shaly sandstone,1.8974718908174508,3847.220937556308,27.155232777195764,1704.5889005400495,5.3409931305639065,0.3333
91,Well_no_5,2125,1225,3061.2,0.12062,63.74716165228884,7335083.046,Shaly sandstone,1.7397449221932493,3992.258294133832,28.069398883069173,1598.5320915940226,4.760438364453888,0.3333
92,Well_no_5,2125,1225,3061.7,0.11954,43.11759280143482,7329361.509,Shaly sandstone,2.208525167977419,3305.635238614916,24.841545514156472,1720.8924718165176,5.198050248068454,0.3333
93,Well_no_5,2125,1225,3062.2,,,7409646.013999999,Shaly sandstone,1.904660205422689,3853.681557267568,28.28584500066875,1668.185790492253,4.38518784335277,0.3333
94,Well_no_5,2125,1225,3062.7,0.13974,69.40033330861662,7155294.908,Shaly sandstone,1.6408551532249158,4023.558496268628,26.98121143327885,1768.9904580983884,5.758057570726353,0.3333
95,Well_no_5,2125,1225,3063.2,0.1403599999999999,67.42652346312913,7203057.6060000025,Shaly sandstone,1.5832905460849476,4624.56703122748,33.86123361703548,1691.4514761256812,4.2952666087080535,0.3333
